dashboard_experience,power_bi_experience,confidence,sample,line,user_id,answer_correct,no_of_steps,timestamp,selected_values,filtered_values,triggered_action
1,1,3,False,43,e8c3d443-20e8-413a-af5c-6628f20c71d1,True,18,1656682882164,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByMonth(Full-Time/Part-Time).Month<categorical>,Year (slicer) - Year: 2012 selected
1,1,3,False,43,e8c3d443-20e8-413a-af5c-6628f20c71d1,True,18,1656682883080,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Year (slicer) - deselected
1,1,3,False,43,e8c3d443-20e8-413a-af5c-6628f20c71d1,True,18,1656682883839,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Year (slicer) - Year: 2013 selected
1,1,3,False,43,e8c3d443-20e8-413a-af5c-6628f20c71d1,True,18,1656682902994,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan selected
1,1,3,False,43,e8c3d443-20e8-413a-af5c-6628f20c71d1,True,18,1656682904925,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>","New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan, Feb selected"
1,1,3,False,43,e8c3d443-20e8-413a-af5c-6628f20c71d1,True,18,1656682907142,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>","New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan, Feb, Mar selected"
1,1,3,False,43,e8c3d443-20e8-413a-af5c-6628f20c71d1,True,18,1656682908647,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>","New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan, Feb, Mar, Apr selected"
1,1,3,False,43,e8c3d443-20e8-413a-af5c-6628f20c71d1,True,18,1656682909899,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>","New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan, Feb, Mar, Apr, May selected"
1,1,3,False,43,e8c3d443-20e8-413a-af5c-6628f20c71d1,True,18,1656682910696,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>","New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan, Feb, Mar, Apr, May, Jun selected"
0,-1,-1,False,44,fb5a86fd-5e96-4f9d-8baa-deb6c6591fc4,True,12,1657631580214,Year.Year<categorical>,,Root
0,-1,-1,False,44,fb5a86fd-5e96-4f9d-8baa-deb6c6591fc4,True,12,1657632050225,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",,Ethnicity (slicer) - Ethnicity: Group B selected
0,-1,-1,False,44,fb5a86fd-5e96-4f9d-8baa-deb6c6591fc4,True,12,1657632053384,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Region (slicer) - Region: East selected
0,-1,-1,False,44,fb5a86fd-5e96-4f9d-8baa-deb6c6591fc4,True,12,1657632062783,"NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>","New Hires by Month (Full-Time/Part-Time) (lineChart) - Month: Feb, Apr, May, Jun, Jul, Mar. FPDesc: Full-Time, Full-Time, Full-Time, Full-Time, Full-Time, Part-Time selected"
0,-1,-1,False,44,fb5a86fd-5e96-4f9d-8baa-deb6c6591fc4,True,12,1657632064794,"NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",New Hires by Month (Full-Time/Part-Time) (lineChart) - Month: Feb selected
0,-1,-1,False,44,fb5a86fd-5e96-4f9d-8baa-deb6c6591fc4,True,12,1657632065531,"NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",New Hires by Month (Full-Time/Part-Time) (lineChart) - Month: Jan selected
0,-1,-1,False,44,fb5a86fd-5e96-4f9d-8baa-deb6c6591fc4,True,12,1657632067749,"NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>","New Hires by Month (Full-Time/Part-Time) (lineChart) - Month: Jan, Jun selected"
0,-1,-1,False,44,fb5a86fd-5e96-4f9d-8baa-deb6c6591fc4,True,12,1657632069194,"NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>","New Hires by Month (Full-Time/Part-Time) (lineChart) - Month: Jan, Jun, May selected"
0,-1,-1,False,44,fb5a86fd-5e96-4f9d-8baa-deb6c6591fc4,True,12,1657632070071,"NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>","New Hires by Month (Full-Time/Part-Time) (lineChart) - Month: Jan, Jun, May, Apr selected"
0,-1,-1,False,44,fb5a86fd-5e96-4f9d-8baa-deb6c6591fc4,True,12,1657632070867,"NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>","New Hires by Month (Full-Time/Part-Time) (lineChart) - Month: Jan, Jun, May, Apr, Mar selected"
0,-1,-1,False,44,fb5a86fd-5e96-4f9d-8baa-deb6c6591fc4,True,12,1657632071353,"NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>","New Hires by Month (Full-Time/Part-Time) (lineChart) - Month: Jan, Jun, May, Apr, Mar, Feb selected"
0,-1,-1,False,44,fb5a86fd-5e96-4f9d-8baa-deb6c6591fc4,True,12,1657632076382,"NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Year (slicer) - Year: 2012 selected
1,1,6,True,45,sample_solution,True,5,1658315673542,Year.Year<categorical>,,Root
1,1,6,True,45,sample_solution,True,5,1658315677616,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Ethnicity (slicer) - Ethnicity: Group B selected
1,1,6,True,45,sample_solution,True,5,1658315679093,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Region (slicer) - Region: East selected
1,1,6,True,45,sample_solution,True,5,1658315681308,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Year (slicer) - Year: 2012 selected
1,1,6,True,45,sample_solution,True,5,1658315688729,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>","New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan, Feb, Mar, Apr, May, Jun, Jan, Mar, Jun selected"
1,1,2,False,1,007edec7-1cfb-4004-8040-237c51a09307,False,1,1656682756631,Year.Year<categorical>,,Root
1,1,3,False,2,00f7ffd3-5ed9-41ed-be64-568ef8ad1979,True,8,1656742408375,Year.Year<categorical>,,Root
1,1,3,False,2,00f7ffd3-5ed9-41ed-be64-568ef8ad1979,True,8,1656742422534,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Ethnicity (slicer) - Ethnicity: Group B selected
1,1,3,False,2,00f7ffd3-5ed9-41ed-be64-568ef8ad1979,True,8,1656742432672,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Ethnicity (slicer) - Ethnicity: Group A selected
1,1,3,False,2,00f7ffd3-5ed9-41ed-be64-568ef8ad1979,True,8,1656742437839,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Ethnicity (slicer) - Ethnicity: Group D selected
1,1,3,False,2,00f7ffd3-5ed9-41ed-be64-568ef8ad1979,True,8,1656742440436,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Ethnicity (slicer) - Ethnicity: Group C selected
1,1,3,False,2,00f7ffd3-5ed9-41ed-be64-568ef8ad1979,True,8,1656742460251,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Region (slicer) - Region: South selected
1,1,3,False,2,00f7ffd3-5ed9-41ed-be64-568ef8ad1979,True,8,1656742462649,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Ethnicity (slicer) - Ethnicity: Group B selected
1,1,3,False,2,00f7ffd3-5ed9-41ed-be64-568ef8ad1979,True,8,1656742466937,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Ethnicity (slicer) - deselected
0,-1,-1,False,3,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,15,1656742591999,Year.Year<categorical>,,Root
0,-1,-1,False,3,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,15,1656742599619,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",,Ethnicity (slicer) - Ethnicity: Group B selected
0,-1,-1,False,3,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,15,1656742600001,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Ethnicity (slicer) - Ethnicity: Group C selected
0,-1,-1,False,3,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,15,1656742600547,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Ethnicity (slicer) - Ethnicity: Group D selected
0,-1,-1,False,3,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,15,1656742601644,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Ethnicity (slicer) - Ethnicity: Group B selected
0,-1,-1,False,3,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,15,1656742603951,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Ethnicity (slicer) - Ethnicity: Group C selected
0,-1,-1,False,3,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,15,1656742605258,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Ethnicity (slicer) - Ethnicity: Group B selected
0,-1,-1,False,3,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,15,1656742607755,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Ethnicity (slicer) - Ethnicity: Group C selected
0,-1,-1,False,3,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,15,1656742608361,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Ethnicity (slicer) - Ethnicity: Group D selected
0,-1,-1,False,3,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,15,1656742609442,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,"Ethnicity (slicer) - Ethnicity: Group D, Group B selected"
0,-1,-1,False,3,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,15,1656742610237,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,"Ethnicity (slicer) - Ethnicity: Group B, Group D, Group C selected"
0,-1,-1,False,3,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,15,1656742610785,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,"Ethnicity (slicer) - Ethnicity: Group B, Group C, Group D, Group E selected"
0,-1,-1,False,3,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,15,1656742611268,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,"Ethnicity (slicer) - Ethnicity: Group B, Group C, Group D, Group E, Group F selected"
0,-1,-1,False,3,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,15,1656742611976,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,"Ethnicity (slicer) - Ethnicity: Group B, Group C, Group D, Group E, Group F, Group G selected"
0,-1,-1,False,3,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,15,1656742619883,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Region (slicer) - Region: South selected
0,-1,-1,False,4,120df892-aa13-463c-966f-0428fd670380,False,1,1656683475705,Year.Year<categorical>,,Root
0,-1,-1,False,5,1dcda1ff-f6c5-4596-8bef-b51d33ef5897,True,11,1656742931137,Year.Year<categorical>,,Root
0,-1,-1,False,5,1dcda1ff-f6c5-4596-8bef-b51d33ef5897,True,11,1656742939110,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Ethnicity (slicer) - Ethnicity: Group B selected
0,-1,-1,False,5,1dcda1ff-f6c5-4596-8bef-b51d33ef5897,True,11,1656742939599,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Ethnicity (slicer) - Ethnicity: Group C selected
0,-1,-1,False,5,1dcda1ff-f6c5-4596-8bef-b51d33ef5897,True,11,1656742940305,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Ethnicity (slicer) - Ethnicity: Group D selected
0,-1,-1,False,5,1dcda1ff-f6c5-4596-8bef-b51d33ef5897,True,11,1656742951883,Year.Year<categorical>,,Ethnicity (slicer) - deselected
0,-1,-1,False,5,1dcda1ff-f6c5-4596-8bef-b51d33ef5897,True,11,1656742956093,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: South selected
0,-1,-1,False,5,1dcda1ff-f6c5-4596-8bef-b51d33ef5897,True,11,1656743033213,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: Central selected
0,-1,-1,False,5,1dcda1ff-f6c5-4596-8bef-b51d33ef5897,True,11,1656743034869,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: South selected
0,-1,-1,False,5,1dcda1ff-f6c5-4596-8bef-b51d33ef5897,True,11,1656743043678,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group A selected
0,-1,-1,False,5,1dcda1ff-f6c5-4596-8bef-b51d33ef5897,True,11,1656743053101,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Ethnicity (clusteredBarChart) - deselected
0,-1,-1,False,5,1dcda1ff-f6c5-4596-8bef-b51d33ef5897,True,11,1656743069589,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group A selected
1,1,4,False,6,1edfdae6-d0ff-40e3-87f6-346e93436094,True,10,1656682951578,Year.Year<categorical>,,Root
1,1,4,False,6,1edfdae6-d0ff-40e3-87f6-346e93436094,True,10,1656682957820,"Region.Region<categorical>, Year.Year<categorical>",,Region (slicer) - Region: South selected
1,1,4,False,6,1edfdae6-d0ff-40e3-87f6-346e93436094,True,10,1656682961771,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Ethnicity (slicer) - Ethnicity: Group A selected
1,1,4,False,6,1edfdae6-d0ff-40e3-87f6-346e93436094,True,10,1656682962866,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>","Ethnicity (slicer) - Ethnicity: Group A, Group B selected"
1,1,4,False,6,1edfdae6-d0ff-40e3-87f6-346e93436094,True,10,1656682963334,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>","Ethnicity (slicer) - Ethnicity: Group A, Group B, Group C selected"
1,1,4,False,6,1edfdae6-d0ff-40e3-87f6-346e93436094,True,10,1656682963798,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>","Ethnicity (slicer) - Ethnicity: Group A, Group B, Group C, Group E selected"
1,1,4,False,6,1edfdae6-d0ff-40e3-87f6-346e93436094,True,10,1656682964490,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>","Ethnicity (slicer) - Ethnicity: Group A, Group B, Group C, Group E, Group G selected"
1,1,4,False,6,1edfdae6-d0ff-40e3-87f6-346e93436094,True,10,1656682965138,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>","Ethnicity (slicer) - Ethnicity: Group A, Group B, Group C, Group E, Group G, Group F selected"
1,1,4,False,6,1edfdae6-d0ff-40e3-87f6-346e93436094,True,10,1656682965821,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>","Ethnicity (slicer) - Ethnicity: Group A, Group B, Group C, Group E, Group F, Group G, Group D selected"
1,1,4,False,6,1edfdae6-d0ff-40e3-87f6-346e93436094,True,10,1656682966761,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,"Ethnicity (slicer) - Ethnicity: Group B, Group C, Group D, Group E, Group F, Group G selected"
1,1,3,False,7,239bc4b6-2df5-4aff-ae7b-b92123c13b66,True,9,1656742342200,Year.Year<categorical>,,Root
1,1,3,False,7,239bc4b6-2df5-4aff-ae7b-b92123c13b66,True,9,1656742349199,"Region.Region<categorical>, Year.Year<categorical>",,Region (slicer) - Region: South selected
1,1,3,False,7,239bc4b6-2df5-4aff-ae7b-b92123c13b66,True,9,1656742352289,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Ethnicity (slicer) - Ethnicity: Group B selected
1,1,3,False,7,239bc4b6-2df5-4aff-ae7b-b92123c13b66,True,9,1656742353136,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByRegion.Region<categorical>",Ethnicity (slicer) - Ethnicity: Group D selected
1,1,3,False,7,239bc4b6-2df5-4aff-ae7b-b92123c13b66,True,9,1656742356865,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>","Ethnicity (slicer) - Ethnicity: Group D, Group C selected"
1,1,3,False,7,239bc4b6-2df5-4aff-ae7b-b92123c13b66,True,9,1656742358074,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>","Ethnicity (slicer) - Ethnicity: Group C, Group D, Group B selected"
1,1,3,False,7,239bc4b6-2df5-4aff-ae7b-b92123c13b66,True,9,1656742359637,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>","Ethnicity (slicer) - Ethnicity: Group B, Group C, Group D, Group E selected"
1,1,3,False,7,239bc4b6-2df5-4aff-ae7b-b92123c13b66,True,9,1656742360666,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>","Ethnicity (slicer) - Ethnicity: Group B, Group C, Group D, Group E, Group F selected"
1,1,3,False,7,239bc4b6-2df5-4aff-ae7b-b92123c13b66,True,9,1656742361533,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>","Ethnicity (slicer) - Ethnicity: Group B, Group C, Group D, Group E, Group F, Group G selected"
0,-1,-1,False,8,28a1672b-d149-4cef-aec9-cff195c392dd,True,15,1657540842328,Year.Year<categorical>,,Root
0,-1,-1,False,8,28a1672b-d149-4cef-aec9-cff195c392dd,True,15,1657540860628,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: South selected
0,-1,-1,False,8,28a1672b-d149-4cef-aec9-cff195c392dd,True,15,1657540872793,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group A selected
0,-1,-1,False,8,28a1672b-d149-4cef-aec9-cff195c392dd,True,15,1657540879089,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Ethnicity (clusteredBarChart) - deselected
0,-1,-1,False,8,28a1672b-d149-4cef-aec9-cff195c392dd,True,15,1657540880212,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group B selected
0,-1,-1,False,8,28a1672b-d149-4cef-aec9-cff195c392dd,True,15,1657540882943,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,"New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group B, Group C selected"
0,-1,-1,False,8,28a1672b-d149-4cef-aec9-cff195c392dd,True,15,1657540884128,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,"New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group B, Group C, Group F selected"
0,-1,-1,False,8,28a1672b-d149-4cef-aec9-cff195c392dd,True,15,1657540884755,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,"New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group B, Group C, Group F, Group D selected"
0,-1,-1,False,8,28a1672b-d149-4cef-aec9-cff195c392dd,True,15,1657540886135,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,"New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group B, Group C, Group F, Group D, Group E selected"
0,-1,-1,False,8,28a1672b-d149-4cef-aec9-cff195c392dd,True,15,1657540890529,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, NewHiresByRegion.Region<categorical>",New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group G selected
0,-1,-1,False,8,28a1672b-d149-4cef-aec9-cff195c392dd,True,15,1657540894845,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByRegion.Region<categorical>","New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group G, Group D selected"
0,-1,-1,False,8,28a1672b-d149-4cef-aec9-cff195c392dd,True,15,1657540895921,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,"New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group G, Group D, Group E selected"
